track_name,artist(s)_name,artist_count,release_date,streams,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,album,explicit,popularity,duration_in_min
Won't Wait,"Larry June, Cardo, Jordan Ward",3,2023-11-10,,78,F#,Minor,51,28,56,13,0,17,26,The Night Shift,True,52.0,2.9428
Let Me Know,"Larry June, Cardo",2,2023-11-10,,81,G,Minor,55,52,76,27,0,22,39,The Night Shift,True,51.0,2.8716
Made A Way,"Larry June, Cardo, Payroll Giovanni",3,2023-11-10,,88,C#,Major,74,43,49,18,1,30,20,The Night Shift,True,51.0,2.984
Road Runnin',"Larry June, Cardo",2,2023-11-10,,83,D,Major,73,37,41,13,1,22,29,The Night Shift,True,50.0,3.0664
Big Fish,"Larry June, Cardo, Alemán",3,2023-11-10,,96,E,Minor,76,11,53,9,47,15,13,The Night Shift,True,51.0,2.7516
The Good Kind,"Larry June, Cardo",2,2023-11-10,,91,A,Minor,75,40,60,39,0,9,22,The Night Shift,True,49.0,3.1684
Heaven,Niall Horan,1,2023-11-03,,91,F,Major,58,68,78,8,0,33,3,The Show: The Encore,False,50.0,3.1007166666666666
If You Leave Me,Niall Horan,1,2023-11-03,,163,C#,Major,65,89,84,1,1,6,18,The Show: The Encore,False,50.0,2.98405
Meltdown,Niall Horan,1,2023-11-03,,89,E,Major,60,77,87,1,0,35,7,The Show: The Encore,False,49.0,2.5506333333333333
Never Grow Up,Niall Horan,1,2023-11-03,,148,G,Major,58,57,84,7,1,13,8,The Show: The Encore,False,49.0,3.4887166666666665
The Show,Niall Horan,1,2023-11-03,,135,C,Major,42,10,56,39,0,23,4,The Show: The Encore,False,49.0,3.1868
You Could Start A Cult,Niall Horan,1,2023-11-03,,82,C,Major,37,29,20,93,1,12,4,The Show: The Encore,False,48.0,3.3416166666666665
Save My Life,Niall Horan,1,2023-11-03,,155,A,Major,46,55,90,3,1,37,6,The Show: The Encore,False,48.0,2.955433333333333
On A Night Like Tonight,Niall Horan,1,2023-11-03,,81,D,Major,42,37,75,19,1,11,4,The Show: The Encore,False,47.0,3.125566666666667
Science,Niall Horan,1,2023-11-03,,100,A#,Major,42,27,26,83,1,11,3,The Show: The Encore,False,48.0,2.7535666666666665
Must Be Love,Niall Horan,1,2023-11-03,,84,C,Major,58,56,87,2,0,20,6,The Show: The Encore,False,48.0,3.160133333333333
You Could Start A Cult (with Lizzy McAlpine),"Niall Horan, Lizzy McAlpine",2,2023-11-03,,167,C,Major,42,29,25,93,1,13,4,The Show: The Encore,False,61.0,3.2478333333333333
The Show (with John Legend),"Niall Horan, John Legend",2,2023-11-03,,135,C,Major,37,14,62,42,0,21,4,The Show: The Encore,False,61.0,3.1868
Heaven - Live From Electric Picnic,Niall Horan,1,2023-11-03,,92,E,Major,49,35,88,1,0,92,5,The Show: The Encore,False,50.0,3.1940166666666667
If You Leave Me / Everybody Wants To Rule The World - Live From Electric Picnic,Niall Horan,1,2023-11-03,,111,C#,Major,37,31,85,2,0,84,7,The Show: The Encore,False,55.0,5.296866666666666
Meltdown - Stripped,Niall Horan,1,2023-11-03,,75,B,Major,52,32,36,80,0,21,3,The Show: The Encore,False,52.0,3.7397666666666662
Save My Life - Live from Electric Picnic,Niall Horan,1,2023-11-03,,154,F#,Minor,33,48,93,4,0,67,8,The Show: The Encore,False,49.0,3.1391
On A Night Like Tonight - Live,Niall Horan,1,2023-11-03,,81,D,Major,25,28,57,32,1,62,3,The Show: The Encore,False,48.0,3.6381833333333335
Science - Live From Spotify Studios,Niall Horan,1,2023-11-03,,97,A#,Major,59,39,8,96,0,74,4,The Show: The Encore,False,50.0,2.94105
Something In The Orange - Live From Spotify Studios,Niall Horan,1,2023-11-03,,112,G,Major,48,25,30,78,1,73,3,The Show: The Encore,False,63.0,4.0354
DYTA MAY,El Alfa,1,2023-11-10,,170,A#,Minor,68,26,78,3,1,19,11,EL REY DEL DEMBOW,False,61.0,3.2014666666666667
AQUI TA SMOKE,"El Alfa, Pop Smoke, Junior H",3,2023-11-10,,120,G#,Major,66,77,76,18,1,36,32,EL REY DEL DEMBOW,False,65.0,2.9
COMUN BURRO,"El Alfa, Rick Ross",2,2023-11-10,,121,F,Minor,90,75,82,5,3,11,12,EL REY DEL DEMBOW,False,60.0,2.7950833333333334
LOS PANAS,"El Alfa, BeezyRD",2,2023-11-10,,112,F#,Major,86,69,80,61,1,8,19,EL REY DEL DEMBOW,False,60.0,2.76785
PLEBADA,"El Alfa, Peso Pluma",2,2023-11-10,,115,A,Major,85,77,98,29,1,35,8,EL REY DEL DEMBOW,False,54.0,3.69565
MARTILLANDO,"El Alfa, Noriel",2,2023-11-10,,112,C#,Major,90,18,73,5,7,11,17,EL REY DEL DEMBOW,False,57.0,3.39285
QUE LA LAMBAN,"El Alfa, Bryant Myers, Noriel",3,2023-11-10,,132,F,Minor,88,42,75,12,0,11,6,EL REY DEL DEMBOW,False,59.0,4.016916666666667
APUESTA A MI,El Alfa,1,2023-11-10,,120,A#,Minor,86,34,93,22,9,20,8,EL REY DEL DEMBOW,False,55.0,3.4671333333333334
EL SAFARI Y LOS TETEOS,"El Alfa, De La Ghetto, Dowba Montana",3,2023-11-10,,116,B,Major,86,75,89,47,1,11,10,EL REY DEL DEMBOW,False,55.0,3.3498666666666668
YOU THE VIBE,"El Alfa, A$AP Ferg",2,2023-11-10,,89,G#,Major,92,34,74,3,1,18,10,EL REY DEL DEMBOW,False,54.0,3.3314666666666666
TRAKA,"El Alfa, Tito Double P",2,2023-11-10,,120,F,Minor,96,96,87,13,1,8,10,EL REY DEL DEMBOW,False,57.0,2.1791666666666667
DOGGY DOGGY,"El Alfa, Braulio Fogon",2,2023-11-10,,114,C#,Major,95,87,92,9,1,21,14,EL REY DEL DEMBOW,False,50.0,4.147833333333334
TE LLENASTE,"El Alfa, Yomel El Meloso, El Fother",3,2023-11-10,,116,B,Major,88,89,91,20,1,23,6,EL REY DEL DEMBOW,False,47.0,3.681033333333333
EL DUEÑO DE LO CROKY,"El Alfa, Yaisel LM, Chael Produciendo",3,2023-11-10,,119,B,Major,72,47,85,14,1,34,39,EL REY DEL DEMBOW,False,47.0,3.045166666666667
MOLI,"El Alfa, Papa Jeison",2,2023-11-10,,118,E,Major,96,85,94,66,1,8,21,EL REY DEL DEMBOW,False,46.0,3.008466666666666
RULAY & PICA POLLO,"El Alfa, EL PERROTE WZ, Wander Love",3,2023-11-10,,118,F#,Major,90,91,88,6,1,90,15,EL REY DEL DEMBOW,False,46.0,4.396183333333333
PALETA PA TO EL MUNDO,"El Alfa, Wisin, YOVNGCHIMI",3,2023-11-10,,118,C#,Major,91,88,98,37,4,81,8,EL REY DEL DEMBOW,False,48.0,4.046616666666667
LA GRINGA,"El Alfa, Yandel, Duki, Lil Jon, El Cherry Scom, Polimá Westcoast",6,2023-11-10,,115,C,Minor,90,29,87,2,1,26,6,EL REY DEL DEMBOW,True,48.0,6.275
RICO FEO,"El Alfa, Flow 28, Polojoa",3,2023-11-10,,112,F#,Minor,92,78,91,22,1,56,21,EL REY DEL DEMBOW,False,45.0,3.98795
TEKIRIKI,"El Alfa, Chael Produciendo",2,2023-11-10,,109,F#,Major,92,43,90,14,1,10,13,EL REY DEL DEMBOW,False,44.0,3.021583333333333
Tough Crowd,Jason Aldean,1,2023-11-03,,134,D#,Major,49,26,97,2,1,37,7,Highway Desperado,False,23.0,3.3437833333333336
Let Your Boys Be Country,Jason Aldean,1,2023-11-03,,178,F,Major,38,57,75,35,1,10,4,Highway Desperado,False,24.0,3.2671166666666664
Knew You’d Come Around,Jason Aldean,1,2023-11-03,,92,G#,Major,52,56,90,2,0,21,4,Highway Desperado,False,23.0,3.234
Hungover In A Hotel,Jason Aldean,1,2023-11-03,,138,A,Major,47,39,83,7,1,10,4,Highway Desperado,False,22.0,3.40155
Try That In A Small Town,Jason Aldean,1,2023-11-03,,145,C,Minor,46,38,87,6,1,11,6,Highway Desperado,True,23.0,3.026666666666667
Whiskey Drink,Jason Aldean,1,2023-11-03,,89,C,Major,51,69,84,10,0,9,4,Highway Desperado,False,22.0,3.1733333333333333
Whose Rearview,Jason Aldean,1,2023-11-03,,96,G,Minor,54,55,88,16,1,15,4,Highway Desperado,False,25.0,3.27955
I’m Over You,Jason Aldean,1,2023-11-03,,156,A,Major,29,40,70,42,0,10,6,Highway Desperado,False,22.0,3.014883333333333
Rather Watch You,Jason Aldean,1,2023-11-03,,141,D#,Major,51,38,77,22,0,12,4,Highway Desperado,False,21.0,3.550666666666667
Breakup Breakdown,Jason Aldean,1,2023-11-03,,156,F#,Major,50,71,93,10,1,15,5,Highway Desperado,False,21.0,3.01155
Get Away From You,Jason Aldean,1,2023-11-03,,127,A#,Major,56,47,81,32,0,12,4,Highway Desperado,False,21.0,3.33445
Changing Bars,Jason Aldean,1,2023-11-03,,145,F#,Major,49,71,93,16,1,23,4,Highway Desperado,False,20.0,3.41955
From This Beer On,Jason Aldean,1,2023-11-03,,151,E,Major,46,39,86,24,0,9,4,Highway Desperado,False,20.0,3.1166666666666667
Highway Desperado,Jason Aldean,1,2023-11-03,,176,G#,Minor,38,44,98,8,1,12,10,Highway Desperado,False,27.0,4.41645
I Might Forgive,Jeezy,1,2023-11-02,,140,F,Major,68,39,59,3,0,12,5,I Might Forgive,True,48.0,3.1990166666666666
My Name,Jeezy,1,2023-11-02,,140,F#,Major,71,74,81,6,0,10,20,I Might Forgive,True,47.0,2.6060833333333333
No Complaining,Jeezy,1,2023-11-02,,139,D,Major,70,23,64,2,0,31,6,I Might Forgive,False,56.0,3.11015
They Don't Love Me,Jeezy,1,2023-11-02,,136,G,Minor,65,46,63,14,0,34,10,I Might Forgive,True,44.0,3.6723166666666662
Trust No One,Jeezy,1,2023-11-02,,76,G#,Minor,74,18,58,7,0,15,30,I Might Forgive,True,48.0,2.7493666666666665
Sad,Jeezy,1,2023-11-02,,77,B,Major,69,27,65,3,0,47,6,I Might Forgive,True,43.0,2.6980166666666667
Couldn't Lose If I Tried,Jeezy,1,2023-11-02,,100,G,Major,78,46,72,11,0,39,25,I Might Forgive,True,42.0,2.74275
Rewrite History,Jeezy,1,2023-11-02,,103,C#,Major,85,46,66,8,0,11,7,I Might Forgive,True,41.0,2.5225833333333334
Never Had A Bad Day In My Life,Jeezy,1,2023-11-02,,91,B,Minor,77,36,60,13,0,21,19,I Might Forgive,True,41.0,2.8593166666666665
This Too Shall Pass,Jeezy,1,2023-11-02,,105,C,Minor,79,55,55,25,0,23,9,I Might Forgive,True,41.0,2.302233333333333
Don't Deserve Me,Jeezy,1,2023-11-02,,88,A#,Minor,73,42,73,6,1,11,5,I Might Forgive,True,41.0,2.5681333333333334
If I'm Being Honest,Jeezy,1,2023-11-02,,159,F#,Minor,70,45,67,4,0,17,11,I Might Forgive,True,44.0,2.3402666666666665
Don't Cheat,Jeezy,1,2023-11-02,,80,E,Minor,72,35,63,37,0,11,26,I Might Forgive,True,40.0,3.553583333333333
Shine On Me,Jeezy,1,2023-11-02,,77,A#,Major,56,35,59,2,0,12,21,I Might Forgive,True,43.0,2.64605
Keep The Change,Jeezy,1,2023-11-02,,83,G#,Minor,64,31,73,9,0,13,18,I Might Forgive,True,40.0,3.4781166666666667
Ain’t Nothing New,Tee Grizzley,1,2023-11-07,,189,F,Minor,62,51,73,44,0,17,47,Tee’s Coney Island (Deluxe),True,48.0,2.360533333333333
Floaters,Tee Grizzley,1,2023-11-07,,105,G,Major,86,74,81,13,0,12,22,Tee’s Coney Island (Deluxe),True,46.0,1.847616666666667
Loop Hole (feat. 21 Savage),"Tee Grizzley, 21 Savage",2,2023-11-07,,164,A,Major,75,50,55,1,1,34,35,Tee’s Coney Island (Deluxe),True,49.0,2.5197
City of God (feat. Chris Brown),"Tee Grizzley, Chris Brown",2,2023-11-07,,99,G,Minor,81,53,61,18,0,29,36,Tee’s Coney Island (Deluxe),True,43.0,2.26
One of One,Tee Grizzley,1,2023-11-07,,94,D,Major,81,32,69,6,0,7,29,Tee’s Coney Island (Deluxe),True,44.0,2.2127666666666665
The Sopranos (feat. Machine Gun Kelly),"Tee Grizzley, Machine Gun Kelly",2,2023-11-07,,189,A#,Minor,66,36,81,16,0,12,29,Tee’s Coney Island (Deluxe),True,49.0,3.20765
Off the Top,Tee Grizzley,1,2023-11-07,,103,B,Major,86,15,71,7,0,34,25,Tee’s Coney Island (Deluxe),True,44.0,1.97115
3 Sports,Tee Grizzley,1,2023-11-07,,137,A#,Minor,67,17,65,2,1,12,46,Tee’s Coney Island (Deluxe),True,43.0,2.05825
Grizzley 2Tymes (feat. Finesse2Tymes),"Tee Grizzley, Finesse2tymes",2,2023-11-07,,92,C#,Major,80,67,65,13,0,13,22,Tee’s Coney Island (Deluxe),True,43.0,2.7826166666666667
Fight This Case,Tee Grizzley,1,2023-11-07,,173,A,Minor,64,44,64,16,1,22,12,Tee’s Coney Island (Deluxe),True,41.0,2.7052
IDGAF (feat. Chris Brown and Mariah the Scientist),"Tee Grizzley, Chris Brown, Mariah the Scientist",3,2023-11-07,,127,A#,Minor,69,29,74,2,0,13,6,Tee’s Coney Island (Deluxe),True,39.0,3.25
Tried and Tried Again (feat. Cordae),"Tee Grizzley, Cordae",2,2023-11-07,,90,G,Major,66,78,77,29,0,31,33,Tee’s Coney Island (Deluxe),True,45.0,2.30435
I Love Tee,Tee Grizzley,1,2023-11-07,,102,C#,Major,81,25,66,7,1,38,7,Tee’s Coney Island (Deluxe),True,40.0,2.7549
Robbery 6,Tee Grizzley,1,2023-11-07,,97,D,Major,73,46,80,12,0,22,17,Tee’s Coney Island (Deluxe),True,42.0,5.04615
Gorgeous Remix (feat. City Girls),"Tee Grizzley, Skilla Baby, City Girls",3,2023-11-07,,93,D,Major,82,33,65,6,0,11,22,Tee’s Coney Island (Deluxe),True,38.0,3.5744666666666665
Charles Brown,Tee Grizzley,1,2023-11-07,,184,C#,Major,59,30,46,56,1,13,40,Tee’s Coney Island (Deluxe),True,38.0,4.4973
What’s That? (feat. PnB Rock),"Tee Grizzley, PnB Rock",2,2023-11-07,,185,C,Major,76,64,71,22,0,9,37,Tee’s Coney Island (Deluxe),True,52.0,2.5635666666666665
Walked Down (feat. Lil Yachty),"Tee Grizzley, Lil Yachty",2,2023-11-07,,99,A#,Minor,80,26,77,18,0,23,8,Tee’s Coney Island (Deluxe),True,45.0,2.24285
Green Text (feat. Kash Doll),"Tee Grizzley, Kash Doll",2,2023-11-07,,99,C#,Major,80,43,64,41,0,9,27,Tee’s Coney Island (Deluxe),True,40.0,2.3995
Tried and Tried Again Remix (feat. Mozzy & Cordae),"Tee Grizzley, Mozzy, Cordae",3,2023-11-07,,184,G,Major,66,77,74,32,0,20,39,Tee’s Coney Island (Deluxe),True,42.0,2.656
Maybe Man,AJR,1,2023-11-10,,132,E,Major,45,42,48,59,0,35,5,The Maybe Man,False,53.0,3.6682166666666665
Touchy Feely Fool,AJR,1,2023-11-10,,81,D,Major,52,59,75,16,0,32,8,The Maybe Man,False,51.0,3.583333333333333
Yes I'm A Mess,AJR,1,2023-11-10,,91,D,Minor,73,40,64,3,0,11,8,The Maybe Man,False,49.0,2.74955
The Dumb Song,AJR,1,2023-11-10,,170,C,Major,50,73,75,6,1,40,6,The Maybe Man,False,48.0,3.765783333333333
Inertia,AJR,1,2023-11-10,,175,C#,Major,45,68,59,4,0,36,5,The Maybe Man,False,50.0,3.6822166666666662
Turning Out Pt. iii,AJR,1,2023-11-10,,101,C,Major,64,42,38,71,0,17,3,The Maybe Man,False,48.0,3.849783333333333
Hole in the Bottom of My Brain,AJR,1,2023-11-10,,123,E,Major,75,69,60,6,0,33,6,The Maybe Man,False,48.0,3.13155
The DJ is Crying for Help,AJR,1,2023-11-10,,145,D,Major,55,38,68,5,1,11,6,The Maybe Man,False,46.0,3.6586666666666665
I Won't,AJR,1,2023-11-10,,80,F,Major,49,45,74,2,0,37,10,The Maybe Man,False,45.0,2.8071166666666665
Steve’s Going to London,AJR,1,2023-11-10,,81,B,Major,44,45,70,7,0,22,22,The Maybe Man,False,48.0,4.7957833333333335
God is Really Real,AJR,1,2023-11-10,,134,F,Major,71,60,32,59,0,14,5,The Maybe Man,False,44.0,2.98445
2085,AJR,1,2023-11-10,,132,A,Major,41,23,51,42,0,31,4,The Maybe Man,False,47.0,5.525783333333333
Welcome to Walkerworld,Alan Walker,1,2023-11-10,,127,B,Minor,53,12,81,5,19,11,4,Walkerworld,False,60.0,2.7775
Heart over Mind,"Alan Walker, Daya",2,2023-11-10,,116,E,Minor,61,38,73,1,1,16,3,Walkerworld,False,69.0,3.159466666666667
Spectre 2.0,"Alan Walker, Steve Aoki, Lonely Club",3,2023-11-10,,173,A,Minor,44,55,61,4,1,69,24,Walkerworld,False,62.0,2.943
"Better Off (Alone, Pt. III)","Alan Walker, Dash Berlin, Vikkstar",3,2023-11-10,,129,A,Minor,51,38,70,4,0,16,5,Walkerworld,False,62.0,2.528383333333333
Endless Summer,"Alan Walker, Zak Abel",2,2023-11-10,,124,F#,Major,59,39,81,1,0,7,5,Walkerworld,True,58.0,3.11735
Hero,"Alan Walker, Sasha Alex Sloan",2,2023-11-10,,126,F,Major,60,8,74,3,1,22,3,Walkerworld,False,0.0,2.921183333333333
Born to Ride,"Alan Walker, Sophie Stray",2,2023-11-10,,160,C#,Minor,62,39,72,6,1,33,24,Walkerworld,False,57.0,2.7282166666666665
Yesterday,"Alan Walker, Ali Gatie",2,2023-11-10,,106,A#,Minor,63,52,69,13,0,29,3,Walkerworld,False,58.0,2.6849666666666665
Land Of The Heroes,"Alan Walker, Sophie Stray",2,2023-11-10,,127,B,Minor,50,23,84,3,3,7,6,Walkerworld,False,0.0,2.9346666666666668
Darkride,Alan Walker,1,2023-11-10,,127,D,Minor,67,35,55,10,97,10,3,Walkerworld,False,55.0,1.8802
